Date,sero,daily_death,sero_lower,sero_upper
17/04/2020,,133,,
18/04/2020,,102,,
19/04/2020,,96,,
20/04/2020,,102,,
21/04/2020,,95,,
22/04/2020,,104,,
23/04/2020,,78,,
24/04/2020,,101,,
25/04/2020,,83,,
26/04/2020,,83,,
27/04/2020,,75,,
28/04/2020,,87,,
29/04/2020,,61,,
30/04/2020,,80,,
01/05/2020,,81,,
02/05/2020,,47,,
03/05/2020,,69,,
04/05/2020,,49,,
05/05/2020,,55,,
06/05/2020,,57,,
07/05/2020,,57,,
08/05/2020,,43,,
09/05/2020,,52,,
10/05/2020,0.088,44,0.067,0.112
11/05/2020,,32,,
12/05/2020,,45,,
13/05/2020,,44,,
14/05/2020,,47,,
15/05/2020,,37,,
16/05/2020,,37,,
17/05/2020,,41,,
18/05/2020,,41,,
19/05/2020,,29,,
20/05/2020,,51,,
21/05/2020,,29,,
22/05/2020,,27,,
23/05/2020,,27,,
24/05/2020,,30,,
25/05/2020,,37,,
26/05/2020,,26,,
27/05/2020,,24,,
28/05/2020,,33,,
29/05/2020,,29,,
30/05/2020,,17,,
31/05/2020,0.052,19,0.036,0.07
01/06/2020,,17,,
02/06/2020,,25,,
03/06/2020,,19,,
04/06/2020,,18,,
05/06/2020,,23,,
06/06/2020,,9,,
07/06/2020,,13,,
08/06/2020,,12,,
09/06/2020,,13,,
10/06/2020,,19,,
11/06/2020,,4,,
12/06/2020,,12,,
13/06/2020,,6,,
14/06/2020,,13,,
15/06/2020,,9,,
16/06/2020,,7,,
17/06/2020,,12,,
18/06/2020,,6,,
19/06/2020,,12,,
20/06/2020,,8,,
21/06/2020,,7,,
22/06/2020,,8,,
23/06/2020,,12,,
24/06/2020,,8,,
25/06/2020,,11,,
26/06/2020,,6,,
27/06/2020,,11,,
28/06/2020,0.05,12,0.033,0.069
29/06/2020,,12,,
30/06/2020,,8,,
01/07/2020,,5,,
02/07/2020,,7,,
03/07/2020,,3,,
04/07/2020,,9,,
05/07/2020,0.05,4,0.033,0.069
06/07/2020,,4,,
07/07/2020,,6,,
08/07/2020,,5,,
09/07/2020,,14,,
10/07/2020,,6,,
11/07/2020,,4,,
12/07/2020,,4,,
13/07/2020,,10,,
14/07/2020,,4,,
15/07/2020,,4,,
16/07/2020,,1,,
17/07/2020,,2,,
18/07/2020,,2,,
19/07/2020,,2,,
20/07/2020,,3,,
21/07/2020,,0,,
22/07/2020,,1,,
23/07/2020,,2,,
24/07/2020,,1,,
25/07/2020,,1,,
26/07/2020,0.066,2,0.048,0.086
27/07/2020,,2,,
28/07/2020,,3,,
29/07/2020,,3,,
30/07/2020,,2,,
31/07/2020,,2,,
01/08/2020,,0,,
02/08/2020,0.066,0,0.048,0.086
03/08/2020,,0,,
04/08/2020,,4,,
05/08/2020,,1,,
06/08/2020,,2,,
07/08/2020,,1,,
08/08/2020,,2,,
09/08/2020,,2,,
10/08/2020,,2,,
11/08/2020,,2,,
12/08/2020,,3,,
13/08/2020,,1,,
14/08/2020,,1,,
15/08/2020,,4,,
16/08/2020,,0,,
17/08/2020,,0,,
18/08/2020,,2,,
19/08/2020,,2,,
20/08/2020,,2,,
21/08/2020,,0,,
22/08/2020,,2,,
23/08/2020,,1,,
24/08/2020,,0,,
25/08/2020,,1,,
26/08/2020,,3,,
27/08/2020,,1,,
28/08/2020,,0,,
29/08/2020,,0,,
30/08/2020,,1,,
31/08/2020,,0,,
01/09/2020,,0,,
02/09/2020,,1,,
03/09/2020,,1,,
04/09/2020,,1,,
05/09/2020,,0,,
06/09/2020,,1,,
07/09/2020,,1,,
08/09/2020,,2,,
09/09/2020,,0,,
10/09/2020,,1,,
11/09/2020,,2,,
12/09/2020,,1,,
13/09/2020,,1,,
14/09/2020,,2,,
15/09/2020,,0,,
16/09/2020,,2,,
17/09/2020,,2,,
18/09/2020,,0,,
19/09/2020,,1,,
20/09/2020,,3,,
21/09/2020,,1,,
22/09/2020,,3,,
23/09/2020,,1,,
24/09/2020,,1,,
25/09/2020,,3,,
26/09/2020,,1,,
27/09/2020,,2,,
28/09/2020,,4,,
29/09/2020,,3,,
30/09/2020,,3,,
01/10/2020,,3,,
02/10/2020,,0,,
03/10/2020,,2,,
04/10/2020,,0,,
05/10/2020,,1,,
06/10/2020,,4,,
07/10/2020,,8,,
08/10/2020,,3,,
09/10/2020,,3,,
10/10/2020,,5,,
11/10/2020,,4,,
12/10/2020,,2,,
13/10/2020,,3,,
14/10/2020,,2,,
15/10/2020,,6,,
16/10/2020,,5,,
17/10/2020,,7,,
18/10/2020,,7,,
19/10/2020,,6,,
20/10/2020,,13,,
21/10/2020,,12,,
22/10/2020,,8,,
23/10/2020,,17,,
24/10/2020,,5,,
25/10/2020,,15,,
26/10/2020,,9,,
27/10/2020,,12,,
28/10/2020,,16,,
29/10/2020,,19,,
30/10/2020,,18,,
31/10/2020,,17,,
01/11/2020,,18,,
02/11/2020,,15,,
03/11/2020,,16,,
04/11/2020,,13,,
05/11/2020,,22,,
06/11/2020,,21,,
07/11/2020,,14,,
