Date,sero,daily_death,sero_lower,sero_upper
2020/9/17,,3,,
2020/9/18,,2,,
2020/9/19,,2,,
2020/9/20,0.028,1,0.014,0.045
2020/9/21,,2,,
2020/9/22,,0,,
2020/9/23,,2,,
2020/9/24,,1,,
2020/9/25,,5,,
2020/9/26,,5,,
2020/9/27,,3,,
2020/9/28,,6,,
2020/9/29,,4,,
2020/9/30,,3,,
2020/10/1,,6,,
2020/10/2,,4,,
2020/10/3,,2,,
2020/10/4,,1,,
2020/10/5,,1,,
2020/10/6,,1,,
2020/10/7,,4,,
2020/10/8,,5,,
2020/10/9,,3,,
2020/10/10,,4,,
2020/10/11,,4,,
2020/10/12,,6,,
2020/10/13,,6,,
2020/10/14,,5,,
2020/10/15,,6,,
2020/10/16,,3,,
2020/10/17,,6,,
2020/10/18,,5,,
2020/10/19,,10,,
2020/10/20,,10,,
2020/10/21,,14,,
2020/10/22,,10,,
2020/10/23,,7,,
2020/10/24,,11,,
2020/10/25,,12,,
2020/10/26,,14,,
2020/10/27,,6,,
2020/10/28,,13,,
2020/10/29,,9,,
2020/10/30,,10,,
2020/10/31,,24,,
2020/11/1,,21,,
2020/11/2,,19,,
2020/11/3,,18,,
2020/11/4,,17,,
2020/11/5,,17,,
2020/11/6,,21,,
2020/11/7,,19,,
